Time,Elbow,Knee,Spine
451,121.191,179.653,177.448
452,121.191,179.653,177.448
453,121.191,179.653,177.448
454,121.191,179.653,177.448
455,121.191,179.653,177.448
456,121.191,179.653,177.448
457,121.191,179.653,177.448
458,121.191,179.653,177.448
459,121.191,179.653,177.448
460,121.191,179.653,177.448
461,121.191,179.653,177.448
462,121.191,179.653,177.448
463,121.191,179.653,177.448
464,121.191,179.653,177.448
465,121.191,179.653,177.448
466,121.191,179.653,177.448
467,121.191,179.653,177.448
468,121.191,179.653,177.448
469,121.191,179.653,177.448
470,121.191,179.653,177.448
471,121.191,179.653,177.448
472,121.191,179.653,177.448
473,121.191,179.653,177.448
474,121.191,179.653,177.448
475,121.191,179.653,177.448
476,121.191,179.653,177.448
477,121.191,179.653,177.448
478,121.191,179.653,177.448
479,121.191,179.653,177.448
480,121.191,179.653,177.448
481,121.191,179.653,177.448
482,121.191,179.653,177.448
483,121.191,179.653,177.448
484,121.191,179.653,177.448
485,121.191,179.653,177.448
486,121.191,179.653,177.448
487,121.191,179.653,177.448
488,121.191,179.653,177.448
489,121.191,179.653,177.448
490,121.191,179.653,177.448
491,121.191,179.653,177.448
492,121.191,179.653,177.448
493,121.191,179.653,177.448
494,121.191,179.653,177.448
495,121.191,179.653,177.448
496,121.191,179.653,177.448
497,121.191,179.653,177.448
498,121.191,179.653,177.448
499,121.191,179.653,177.448
500,121.191,179.653,177.448
501,121.191,179.653,177.448
502,121.191,179.653,177.448
503,121.191,179.653,177.448
504,121.191,179.653,177.448
505,121.191,179.653,177.448
506,121.191,179.653,177.448
507,121.191,179.653,177.448
508,121.191,179.653,177.448
509,121.191,179.653,177.448
510,121.191,179.653,177.448
511,121.191,179.653,177.448
512,121.191,179.653,177.448
513,121.191,179.653,177.448
514,121.191,179.653,177.448
515,121.191,179.653,177.448
516,121.191,179.653,177.448
517,121.191,179.653,177.448
518,121.191,179.653,177.448
519,121.191,179.653,177.448
520,121.191,179.653,177.448
521,121.191,179.653,177.448
522,121.191,179.653,177.448
523,121.191,179.653,177.448
524,121.191,179.653,177.448
525,121.191,179.653,177.448
526,121.191,179.653,177.448
527,121.191,179.653,177.448
528,121.191,179.653,177.448
529,121.191,179.653,177.448
530,121.191,179.653,177.448
531,121.191,179.653,177.448
532,121.191,179.653,177.448
533,121.191,179.653,177.448
534,121.191,179.653,177.448
535,121.191,179.653,177.448
536,121.191,179.653,177.448
537,121.191,179.653,177.448
538,121.191,179.653,177.448
539,121.191,179.653,177.448
540,121.191,179.653,177.448
541,121.191,179.653,177.448
542,121.191,179.653,177.448
543,121.191,179.653,177.448
544,121.191,179.653,177.448
545,121.191,179.653,177.448
546,121.191,179.653,177.448
547,121.191,179.653,177.448
548,121.191,179.653,177.448
549,121.191,179.653,177.448
550,121.191,179.653,177.448
551,121.191,179.653,177.448
552,121.191,179.653,177.448
553,121.191,179.653,177.448
554,121.191,179.653,177.448
555,121.191,179.653,177.448
556,121.191,179.653,177.448
557,121.191,179.653,177.448
558,121.191,179.653,177.448
559,121.191,179.653,177.448
560,121.191,179.653,177.448
561,121.191,179.653,177.448
562,121.191,179.653,177.448
563,121.191,179.653,177.448
564,121.191,179.653,177.448
565,121.191,179.653,177.448
566,121.191,179.653,177.448
567,121.191,179.653,177.448
568,121.191,179.653,177.448
569,121.191,179.653,177.448
570,121.191,179.653,177.448
571,121.191,179.653,177.448
572,121.191,179.653,177.448
573,121.191,179.653,177.448
574,121.191,179.653,177.448
575,121.191,179.653,177.448
576,121.191,179.653,177.448
577,121.191,179.653,177.448
578,121.191,179.653,177.448
579,121.191,179.653,177.448
580,121.191,179.653,177.448
581,121.191,179.653,177.448
582,121.191,179.653,177.448
583,121.191,179.653,177.448
584,121.191,179.653,177.448
585,121.191,179.653,177.448
586,121.191,179.653,177.448
587,121.191,179.653,177.448
588,121.191,179.653,177.448
589,121.191,179.653,177.448
590,121.191,179.653,177.448
591,121.191,179.653,177.448
592,121.191,179.653,177.448
593,121.191,179.653,177.448
594,121.191,179.653,177.448
595,121.191,179.653,177.448
596,121.191,179.653,177.448
